DATE,HOUR,STATION,NO2,O3,PM10,PM2.5
2024-01-01,1,Camarones,41.00,5.00,67.00,46.00
2024-01-01,2,Camarones,41.00,1.00,84.00,66.00
2024-01-01,3,Camarones,39.00,1.00,112.00,91.00
2024-01-01,4,Camarones,37.00,2.00,126.00,104.00
2024-01-01,5,Camarones,35.00,2.00,167.00,142.00
2024-01-01,6,Camarones,32.00,1.00,149.00,128.00
2024-01-01,7,Camarones,29.00,1.00,108.00,90.00
2024-01-01,8,Camarones,28.00,1.00,108.00,95.00
2024-01-01,9,Camarones,27.00,8.00,81.00,68.00
2024-01-01,10,Camarones,24.00,29.00,70.00,58.00
2024-01-01,11,Camarones,24.00,53.00,66.00,56.00
2024-01-01,12,Camarones,15.00,74.00,87.00,72.00
2024-01-01,13,Camarones,16.00,88.00,53.00,43.00
2024-01-01,14,Camarones,16.00,104.00,58.00,47.00
2024-01-01,15,Camarones,15.00,108.00,63.00,51.00
2024-01-01,16,Camarones,12.00,91.00,45.00,35.00
2024-01-01,17,Camarones,12.00,89.00,26.00,17.00
2024-01-01,18,Camarones,14.00,86.00,26.00,20.00
2024-01-01,19,Camarones,47.00,35.00,43.00,36.00
2024-01-01,20,Camarones,43.00,26.00,39.00,24.00
2024-01-01,21,Camarones,52.00,13.00,53.00,29.00
2024-01-01,22,Camarones,41.00,13.00,56.00,29.00
2024-01-01,23,Camarones,24.00,28.00,57.00,24.00
2024-01-01,24,Camarones,38.00,12.00,46.00,23.00
2024-01-02,1,Camarones,31.00,21.00,42.00,21.00
2024-01-02,2,Camarones,27.00,20.00,31.00,15.00
2024-01-02,3,Camarones,27.00,14.00,31.00,16.00
2024-01-02,4,Camarones,28.00,11.00,31.00,19.00
2024-01-02,5,Camarones,38.00,1.00,34.00,24.00
2024-01-02,6,Camarones,38.00,1.00,40.00,27.00
2024-01-02,7,Camarones,42.00,1.00,41.00,25.00
2024-01-02,8,Camarones,41.00,1.00,51.00,32.00
2024-01-02,9,Camarones,43.00,2.00,75.00,39.00
2024-01-02,10,Camarones,49.00,6.00,82.00,35.00
2024-01-02,11,Camarones,57.00,16.00,76.00,42.00
2024-01-02,12,Camarones,40.00,31.00,78.00,46.00
2024-01-02,13,Camarones,34.00,38.00,42.00,23.00
2024-01-02,14,Camarones,24.00,52.00,36.00,19.00
2024-01-02,15,Camarones,24.00,53.00,39.00,13.00
2024-01-02,16,Camarones,22.00,56.00,34.00,24.00
2024-01-02,17,Camarones,29.00,43.00,27.00,11.00
2024-01-02,18,Camarones,30.00,36.00,34.00,3.00
2024-01-02,19,Camarones,19.00,30.00,44.00,16.00
2024-01-02,20,Camarones,23.00,21.00,32.00,14.00
2024-01-02,21,Camarones,28.00,16.00,24.00,8.00
2024-01-02,22,Camarones,47.00,7.00,26.00,6.00
2024-01-02,23,Camarones,48.00,2.00,46.00,19.00
2024-01-02,24,Camarones,52.00,1.00,46.00,21.00
2024-01-03,1,Camarones,48.00,1.00,39.00,16.00
2024-01-03,2,Camarones,47.00,1.00,45.00,22.00
2024-01-03,3,Camarones,47.00,1.00,45.00,19.00
2024-01-03,4,Camarones,46.00,1.00,55.00,27.00
2024-01-03,5,Camarones,44.00,1.00,56.00,32.00
2024-01-03,6,Camarones,44.00,1.00,43.00,18.00
2024-01-03,7,Camarones,40.00,1.00,47.00,21.00
2024-01-03,8,Camarones,42.00,1.00,38.00,20.00
2024-01-03,9,Camarones,42.00,1.00,48.00,21.00
2024-01-03,10,Camarones,50.00,3.00,50.00,18.00
2024-01-03,11,Camarones,44.00,12.00,59.00,22.00
2024-01-03,12,Camarones,44.00,23.00,72.00,19.00
2024-01-03,13,Camarones,28.00,45.00,74.00,16.00
2024-01-03,14,Camarones,26.00,53.00,32.00,14.00
2024-01-03,15,Camarones,31.00,58.00,24.00,10.00
2024-01-03,16,Camarones,38.00,63.00,29.00,14.00
2024-01-03,17,Camarones,30.00,60.00,23.00,8.00
2024-01-03,18,Camarones,32.00,34.00,46.00,23.00
2024-01-03,19,Camarones,34.00,25.00,38.00,7.00
2024-01-03,20,Camarones,34.00,17.00,41.00,15.00
2024-01-03,21,Camarones,36.00,12.00,37.00,14.00
2024-01-03,22,Camarones,39.00,11.00,44.00,15.00
2024-01-03,23,Camarones,41.00,7.00,42.00,16.00
2024-01-03,24,Camarones,42.00,3.00,37.00,14.00
2024-01-04,1,Camarones,45.00,1.00,32.00,11.00
2024-01-04,2,Camarones,45.00,1.00,41.00,14.00
2024-01-04,3,Camarones,41.00,1.00,57.00,26.00
2024-01-04,4,Camarones,49.00,1.00,52.00,29.00
2024-01-04,5,Camarones,42.00,1.00,59.00,20.00
2024-01-04,6,Camarones,50.00,1.00,44.00,15.00
2024-01-04,7,Camarones,54.00,1.00,45.00,21.00
2024-01-04,8,Camarones,40.00,1.00,71.00,31.00
2024-01-04,9,Camarones,37.00,2.00,51.00,22.00
2024-01-04,10,Camarones,38.00,8.00,42.00,20.00
2024-01-04,11,Camarones,31.00,20.00,37.00,11.00
2024-01-04,12,Camarones,19.00,37.00,34.00,14.00
2024-01-04,13,Camarones,17.00,49.00,24.00,9.00
2024-01-04,14,Camarones,14.00,52.00,23.00,6.00
2024-01-04,15,Camarones,6.00,46.00,26.00,10.00
2024-01-04,16,Camarones,7.00,46.00,,
2024-01-04,17,Camarones,8.00,43.00,28.00,11.00
2024-01-04,18,Camarones,11.00,36.00,35.00,13.00
2024-01-04,19,Camarones,18.00,22.00,12.00,
2024-01-04,20,Camarones,28.00,10.00,16.00,
2024-01-04,21,Camarones,38.00,1.00,24.00,10.00
2024-01-04,22,Camarones,24.00,10.00,33.00,16.00
2024-01-04,23,Camarones,33.00,4.00,22.00,7.00
2024-01-04,24,Camarones,,,26.00,12.00
2024-01-05,1,Camarones,,,48.00,23.00
2024-01-05,2,Camarones,,,104.00,37.00
2024-01-05,3,Camarones,,,55.00,12.00
2024-01-05,4,Camarones,39.00,1.00,50.00,22.00
2024-01-05,5,Camarones,25.00,3.00,49.00,16.00
2024-01-05,6,Camarones,29.00,1.00,11.00,5.00
2024-01-05,7,Camarones,40.00,1.00,23.00,12.00
2024-01-05,8,Camarones,41.00,1.00,76.00,29.00
2024-01-05,9,Camarones,33.00,3.00,98.00,34.00
2024-01-05,10,Camarones,19.00,13.00,52.00,19.00
2024-01-05,11,Camarones,14.00,22.00,29.00,5.00
2024-01-05,12,Camarones,15.00,27.00,24.00,0.00
2024-01-05,13,Camarones,10.00,36.00,43.00,7.00
2024-01-05,14,Camarones,6.00,40.00,28.00,5.00
2024-01-05,15,Camarones,6.00,39.00,22.00,2.00
2024-01-05,16,Camarones,5.00,37.00,33.00,11.00
2024-01-05,17,Camarones,6.00,34.00,36.00,13.00
2024-01-05,18,Camarones,8.00,29.00,,
2024-01-05,19,Camarones,21.00,18.00,29.00,12.00
2024-01-05,20,Camarones,26.00,10.00,28.00,10.00
2024-01-05,21,Camarones,34.00,1.00,24.00,11.00
2024-01-05,22,Camarones,30.00,1.00,22.00,7.00
2024-01-05,23,Camarones,30.00,2.00,25.00,9.00
2024-01-05,24,Camarones,23.00,8.00,23.00,6.00
2024-01-06,1,Camarones,21.00,10.00,12.00,4.00
2024-01-06,2,Camarones,31.00,1.00,15.00,9.00
2024-01-06,3,Camarones,31.00,1.00,31.00,17.00
2024-01-06,4,Camarones,30.00,1.00,29.00,8.00
2024-01-06,5,Camarones,27.00,0.00,23.00,9.00
2024-01-06,6,Camarones,27.00,1.00,28.00,15.00
2024-01-06,7,Camarones,26.00,1.00,38.00,20.00
2024-01-06,8,Camarones,31.00,1.00,28.00,15.00
2024-01-06,9,Camarones,43.00,1.00,58.00,26.00
2024-01-06,10,Camarones,24.00,11.00,69.00,31.00
2024-01-06,11,Camarones,24.00,18.00,26.00,7.00
2024-01-06,12,Camarones,10.00,32.00,19.00,4.00
2024-01-06,13,Camarones,6.00,41.00,16.00,5.00
2024-01-06,14,Camarones,8.00,47.00,13.00,3.00
2024-01-06,15,Camarones,7.00,49.00,16.00,2.00
2024-01-06,16,Camarones,5.00,43.00,,
2024-01-06,17,Camarones,6.00,38.00,25.00,9.00
2024-01-06,18,Camarones,7.00,34.00,,
2024-01-06,19,Camarones,11.00,26.00,6.00,
2024-01-06,20,Camarones,21.00,11.00,13.00,1.00
2024-01-06,21,Camarones,22.00,9.00,19.00,7.00
2024-01-06,22,Camarones,22.00,7.00,19.00,5.00
2024-01-06,23,Camarones,22.00,6.00,19.00,6.00
2024-01-06,24,Camarones,25.00,4.00,17.00,6.00
2024-01-07,1,Camarones,25.00,3.00,23.00,10.00
2024-01-07,2,Camarones,27.00,1.00,17.00,7.00
2024-01-07,3,Camarones,24.00,5.00,19.00,10.00
2024-01-07,4,Camarones,23.00,6.00,14.00,7.00
2024-01-07,5,Camarones,25.00,5.00,10.00,2.00
2024-01-07,6,Camarones,24.00,7.00,13.00,6.00
2024-01-07,7,Camarones,30.00,2.00,8.00,2.00
2024-01-07,8,Camarones,31.00,1.00,15.00,9.00
2024-01-07,9,Camarones,32.00,2.00,27.00,8.00
2024-01-07,10,Camarones,39.00,4.00,33.00,11.00
2024-01-07,11,Camarones,38.00,12.00,45.00,18.00
2024-01-07,12,Camarones,50.00,23.00,35.00,15.00
2024-01-07,13,Camarones,53.00,36.00,49.00,30.00
2024-01-07,14,Camarones,38.00,49.00,57.00,34.00
2024-01-07,15,Camarones,40.00,51.00,54.00,38.00
2024-01-07,16,Camarones,35.00,56.00,37.00,20.00
2024-01-07,17,Camarones,12.00,25.00,56.00,34.00
2024-01-07,18,Camarones,14.00,20.00,23.00,8.00
2024-01-07,19,Camarones,24.00,9.00,16.00,8.00
2024-01-07,20,Camarones,16.00,7.00,18.00,10.00
2024-01-07,21,Camarones,12.00,11.00,8.00,3.00
2024-01-07,22,Camarones,16.00,7.00,5.00,1.00
2024-01-07,23,Camarones,38.00,1.00,10.00,5.00
2024-01-07,24,Camarones,40.00,1.00,31.00,15.00
2024-01-08,1,Camarones,37.00,1.00,43.00,23.00
2024-01-08,2,Camarones,35.00,0.00,55.00,26.00
2024-01-08,3,Camarones,29.00,1.00,44.00,24.00
2024-01-08,4,Camarones,23.00,4.00,20.00,7.00
2024-01-08,5,Camarones,12.00,15.00,21.00,11.00
2024-01-08,6,Camarones,21.00,6.00,9.00,3.00
2024-01-08,7,Camarones,27.00,1.00,23.00,11.00
2024-01-08,8,Camarones,28.00,1.00,41.00,16.00
2024-01-08,9,Camarones,29.00,3.00,60.00,21.00
2024-01-08,10,Camarones,15.00,15.00,80.00,19.00
2024-01-08,11,Camarones,12.00,23.00,23.00,6.00
2024-01-08,12,Camarones,9.00,30.00,21.00,4.00
2024-01-08,13,Camarones,9.00,31.00,12.00,1.00
2024-01-08,14,Camarones,6.00,31.00,12.00,1.00
2024-01-08,15,Camarones,5.00,29.00,17.00,8.00
2024-01-08,16,Camarones,6.00,26.00,11.00,0.00
2024-01-08,17,Camarones,8.00,22.00,21.00,8.00
2024-01-08,18,Camarones,10.00,17.00,31.00,13.00
2024-01-08,19,Camarones,10.00,15.00,21.00,7.00
2024-01-08,20,Camarones,14.00,8.00,15.00,6.00
2024-01-08,21,Camarones,19.00,3.00,12.00,5.00
2024-01-08,22,Camarones,18.00,4.00,14.00,7.00
2024-01-08,23,Camarones,15.00,6.00,12.00,5.00
2024-01-08,24,Camarones,9.00,14.00,11.00,6.00
2024-01-09,1,Camarones,6.00,20.00,10.00,5.00
2024-01-09,2,Camarones,4.00,25.00,3.00,
2024-01-09,3,Camarones,3.00,32.00,8.00,4.00
2024-01-09,4,Camarones,4.00,31.00,10.00,2.00
2024-01-09,5,Camarones,20.00,11.00,7.00,1.00
2024-01-09,6,Camarones,32.00,1.00,20.00,11.00
2024-01-09,7,Camarones,28.00,1.00,26.00,9.00
2024-01-09,8,Camarones,31.00,1.00,28.00,7.00
2024-01-09,9,Camarones,37.00,1.00,47.00,14.00
2024-01-09,10,Camarones,46.00,1.00,54.00,12.00
2024-01-09,11,Camarones,52.00,7.00,52.00,14.00
2024-01-09,12,Camarones,41.00,18.00,49.00,15.00
2024-01-09,13,Camarones,29.00,31.00,38.00,11.00
2024-01-09,14,Camarones,21.00,40.00,29.00,8.00
2024-01-09,15,Camarones,22.00,47.00,,
2024-01-09,16,Camarones,25.00,48.00,22.00,7.00
2024-01-09,17,Camarones,25.00,46.00,24.00,9.00
2024-01-09,18,Camarones,20.00,35.00,,
2024-01-09,19,Camarones,40.00,12.00,2.00,
2024-01-09,20,Camarones,54.00,2.00,27.00,8.00
2024-01-09,21,Camarones,55.00,2.00,44.00,19.00
2024-01-09,22,Camarones,55.00,1.00,48.00,22.00
2024-01-09,23,Camarones,54.00,1.00,56.00,23.00
2024-01-09,24,Camarones,49.00,1.00,64.00,26.00
2024-01-10,1,Camarones,50.00,1.00,65.00,24.00
2024-01-10,2,Camarones,56.00,1.00,68.00,30.00
2024-01-10,3,Camarones,51.00,1.00,146.00,45.00
2024-01-10,4,Camarones,41.00,1.00,88.00,35.00
2024-01-10,5,Camarones,41.00,1.00,34.00,13.00
2024-01-10,6,Camarones,45.00,1.00,36.00,13.00
2024-01-10,7,Camarones,45.00,1.00,62.00,25.00
2024-01-10,8,Camarones,43.00,1.00,78.00,39.00
2024-01-10,9,Camarones,45.00,1.00,46.00,13.00
2024-01-10,10,Camarones,36.00,9.00,52.00,15.00
2024-01-10,11,Camarones,24.00,23.00,42.00,8.00
2024-01-10,12,Camarones,10.00,35.00,32.00,7.00
2024-01-10,13,Camarones,7.00,40.00,20.00,4.00
2024-01-10,14,Camarones,10.00,46.00,20.00,0.00
2024-01-10,15,Camarones,13.00,44.00,34.00,12.00
2024-01-10,16,Camarones,14.00,37.00,32.00,9.00
2024-01-10,17,Camarones,11.00,40.00,28.00,4.00
2024-01-10,18,Camarones,14.00,31.00,,
2024-01-10,19,Camarones,18.00,25.00,18.00,
2024-01-10,20,Camarones,15.00,26.00,12.00,
2024-01-10,21,Camarones,28.00,11.00,27.00,7.00
2024-01-10,22,Camarones,30.00,9.00,19.00,7.00
2024-01-10,23,Camarones,22.00,17.00,14.00,6.00
2024-01-10,24,Camarones,,,13.00,6.00
2024-01-11,1,Camarones,,,13.00,4.00
2024-01-11,2,Camarones,,,32.00,15.00
2024-01-11,3,Camarones,,,43.00,14.00
2024-01-11,4,Camarones,38.00,1.00,56.00,22.00
2024-01-11,5,Camarones,41.00,1.00,37.00,8.00
2024-01-11,6,Camarones,34.00,1.00,41.00,12.00
2024-01-11,7,Camarones,37.00,1.00,52.00,22.00
2024-01-11,8,Camarones,36.00,1.00,61.00,24.00
2024-01-11,9,Camarones,50.00,2.00,83.00,31.00
2024-01-11,10,Camarones,76.00,1.00,129.00,43.00
2024-01-11,11,Camarones,106.00,2.00,125.00,38.00
2024-01-11,12,Camarones,136.00,5.00,129.00,46.00
2024-01-11,13,Camarones,116.00,20.00,152.00,67.00
2024-01-11,14,Camarones,56.00,44.00,118.00,54.00
2024-01-11,15,Camarones,12.00,54.00,61.00,31.00
2024-01-11,16,Camarones,13.00,61.00,37.00,8.00
2024-01-11,17,Camarones,12.00,56.00,42.00,18.00
2024-01-11,18,Camarones,12.00,42.00,37.00,8.00
2024-01-11,19,Camarones,13.00,33.00,19.00,
2024-01-11,20,Camarones,39.00,14.00,32.00,16.00
2024-01-11,21,Camarones,59.00,3.00,33.00,6.00
2024-01-11,22,Camarones,60.00,1.00,52.00,20.00
2024-01-11,23,Camarones,57.00,1.00,53.00,22.00
2024-01-11,24,Camarones,55.00,1.00,53.00,24.00
2024-01-12,1,Camarones,59.00,1.00,50.00,20.00
2024-01-12,2,Camarones,50.00,1.00,75.00,34.00
2024-01-12,3,Camarones,52.00,1.00,65.00,26.00
2024-01-12,4,Camarones,41.00,1.00,82.00,34.00
2024-01-12,5,Camarones,42.00,1.00,48.00,22.00
2024-01-12,6,Camarones,41.00,1.00,46.00,18.00
2024-01-12,7,Camarones,37.00,1.00,61.00,25.00
2024-01-12,8,Camarones,47.00,2.00,45.00,17.00
2024-01-12,9,Camarones,57.00,1.00,84.00,30.00
2024-01-12,10,Camarones,58.00,3.00,101.00,36.00
2024-01-12,11,Camarones,68.00,8.00,63.00,25.00
2024-01-12,12,Camarones,73.00,26.00,78.00,29.00
2024-01-12,13,Camarones,55.00,45.00,76.00,39.00
2024-01-12,14,Camarones,40.00,65.00,60.00,35.00
2024-01-12,15,Camarones,42.00,83.00,52.00,24.00
2024-01-12,16,Camarones,38.00,95.00,46.00,20.00
2024-01-12,17,Camarones,32.00,66.00,52.00,32.00
2024-01-12,18,Camarones,37.00,28.00,45.00,18.00
2024-01-12,19,Camarones,52.00,15.00,44.00,10.00
2024-01-12,20,Camarones,62.00,4.00,78.00,27.00
2024-01-12,21,Camarones,66.00,1.00,63.00,26.00
2024-01-12,22,Camarones,70.00,1.00,65.00,23.00
2024-01-12,23,Camarones,68.00,1.00,86.00,39.00
2024-01-12,24,Camarones,62.00,1.00,92.00,39.00
2024-01-13,1,Camarones,51.00,1.00,89.00,37.00
2024-01-13,2,Camarones,49.00,1.00,83.00,34.00
2024-01-13,3,Camarones,46.00,1.00,84.00,34.00
2024-01-13,4,Camarones,46.00,1.00,69.00,31.00
2024-01-13,5,Camarones,53.00,1.00,72.00,34.00
2024-01-13,6,Camarones,41.00,1.00,94.00,45.00
2024-01-13,7,Camarones,43.00,1.00,67.00,34.00
2024-01-13,8,Camarones,37.00,1.00,76.00,37.00
2024-01-13,9,Camarones,61.00,2.00,68.00,30.00
2024-01-13,10,Camarones,55.00,3.00,114.00,40.00
2024-01-13,11,Camarones,46.00,12.00,56.00,22.00
2024-01-13,12,Camarones,30.00,25.00,45.00,17.00
2024-01-13,13,Camarones,32.00,27.00,19.00,3.00
2024-01-13,14,Camarones,20.00,35.00,36.00,22.00
2024-01-13,15,Camarones,18.00,39.00,28.00,16.00
2024-01-13,16,Camarones,11.00,35.00,18.00,5.00
2024-01-13,17,Camarones,10.00,40.00,31.00,12.00
2024-01-13,18,Camarones,12.00,31.00,24.00,10.00
2024-01-13,19,Camarones,20.00,15.00,9.00,
2024-01-13,20,Camarones,26.00,6.00,24.00,4.00
2024-01-13,21,Camarones,28.00,4.00,20.00,5.00
2024-01-13,22,Camarones,29.00,2.00,21.00,6.00
2024-01-13,23,Camarones,31.00,1.00,36.00,17.00
2024-01-13,24,Camarones,31.00,1.00,53.00,27.00
2024-01-14,1,Camarones,31.00,1.00,42.00,16.00
2024-01-14,2,Camarones,27.00,1.00,48.00,21.00
2024-01-14,3,Camarones,24.00,1.00,46.00,19.00
2024-01-14,4,Camarones,21.00,1.00,35.00,16.00
2024-01-14,5,Camarones,23.00,1.00,35.00,16.00
2024-01-14,6,Camarones,26.00,1.00,37.00,14.00
2024-01-14,7,Camarones,22.00,1.00,56.00,21.00
2024-01-14,8,Camarones,23.00,1.00,33.00,12.00
2024-01-14,9,Camarones,38.00,1.00,40.00,18.00
2024-01-14,10,Camarones,76.00,2.00,34.00,10.00
2024-01-14,11,Camarones,70.00,16.00,70.00,35.00
2024-01-14,12,Camarones,50.00,38.00,56.00,32.00
2024-01-14,13,Camarones,32.00,43.00,56.00,33.00
2024-01-14,14,Camarones,31.00,52.00,42.00,28.00
2024-01-14,15,Camarones,22.00,61.00,26.00,7.00
2024-01-14,16,Camarones,22.00,49.00,25.00,9.00
2024-01-14,17,Camarones,18.00,51.00,27.00,17.00
2024-01-14,18,Camarones,22.00,48.00,20.00,3.00
2024-01-14,19,Camarones,35.00,22.00,19.00,5.00
2024-01-14,20,Camarones,20.00,32.00,22.00,3.00
2024-01-14,21,Camarones,18.00,31.00,27.00,10.00
2024-01-14,22,Camarones,25.00,19.00,17.00,5.00
2024-01-14,23,Camarones,47.00,1.00,22.00,9.00
2024-01-14,24,Camarones,50.00,1.00,47.00,23.00
2024-01-15,1,Camarones,50.00,1.00,58.00,30.00
2024-01-15,2,Camarones,45.00,1.00,56.00,25.00
2024-01-15,3,Camarones,39.00,0.00,51.00,21.00
2024-01-15,4,Camarones,36.00,1.00,41.00,19.00
2024-01-15,5,Camarones,37.00,1.00,30.00,14.00
2024-01-15,6,Camarones,47.00,2.00,34.00,14.00
2024-01-15,7,Camarones,42.00,1.00,65.00,19.00
2024-01-15,8,Camarones,42.00,1.00,75.00,28.00
2024-01-15,9,Camarones,49.00,1.00,121.00,43.00
2024-01-15,10,Camarones,70.00,2.00,80.00,31.00
2024-01-15,11,Camarones,66.00,8.00,95.00,37.00
2024-01-15,12,Camarones,,,74.00,33.00
2024-01-15,13,Camarones,,,,
2024-01-15,14,Camarones,,,,
2024-01-15,15,Camarones,,,,
2024-01-15,16,Camarones,21.00,55.00,,
2024-01-15,17,Camarones,29.00,62.00,23.00,8.00
2024-01-15,18,Camarones,26.00,60.00,,
2024-01-15,19,Camarones,58.00,11.00,34.00,16.00
2024-01-15,20,Camarones,67.00,8.00,30.00,4.00
2024-01-15,21,Camarones,69.00,2.00,38.00,9.00
2024-01-15,22,Camarones,61.00,1.00,57.00,23.00
2024-01-15,23,Camarones,59.00,2.00,45.00,16.00
2024-01-15,24,Camarones,48.00,1.00,68.00,27.00
2024-01-16,1,Camarones,45.00,1.00,50.00,23.00
2024-01-16,2,Camarones,42.00,2.00,34.00,16.00
2024-01-16,3,Camarones,40.00,2.00,29.00,13.00
2024-01-16,4,Camarones,39.00,2.00,36.00,20.00
2024-01-16,5,Camarones,39.00,2.00,42.00,24.00
2024-01-16,6,Camarones,46.00,2.00,46.00,23.00
2024-01-16,7,Camarones,55.00,2.00,69.00,31.00
2024-01-16,8,Camarones,52.00,2.00,111.00,47.00
2024-01-16,9,Camarones,65.00,2.00,140.00,42.00
2024-01-16,10,Camarones,90.00,3.00,139.00,50.00
2024-01-16,11,Camarones,101.00,13.00,103.00,46.00
2024-01-16,12,Camarones,99.00,35.00,113.00,51.00
2024-01-16,13,Camarones,34.00,59.00,98.00,54.00
2024-01-16,14,Camarones,23.00,63.00,42.00,25.00
2024-01-16,15,Camarones,21.00,72.00,28.00,12.00
2024-01-16,16,Camarones,24.00,81.00,24.00,12.00
2024-01-16,17,Camarones,26.00,94.00,37.00,23.00
2024-01-16,18,Camarones,26.00,66.00,36.00,21.00
2024-01-16,19,Camarones,33.00,40.00,41.00,15.00
2024-01-16,20,Camarones,31.00,32.00,20.00,
2024-01-16,21,Camarones,49.00,16.00,22.00,4.00
2024-01-16,22,Camarones,70.00,2.00,48.00,28.00
2024-01-16,23,Camarones,70.00,2.00,53.00,23.00
2024-01-16,24,Camarones,,,87.00,37.00
2024-01-17,1,Camarones,,,99.00,41.00
2024-01-17,2,Camarones,,,46.00,17.00
2024-01-17,3,Camarones,,,59.00,27.00
2024-01-17,4,Camarones,34.00,7.00,35.00,15.00
2024-01-17,5,Camarones,45.00,2.00,37.00,22.00
2024-01-17,6,Camarones,50.00,2.00,52.00,31.00
2024-01-17,7,Camarones,58.00,2.00,63.00,30.00
2024-01-17,8,Camarones,51.00,2.00,96.00,41.00
2024-01-17,9,Camarones,57.00,2.00,103.00,41.00
2024-01-17,10,Camarones,77.00,3.00,85.00,31.00
2024-01-17,11,Camarones,84.00,9.00,79.00,38.00
2024-01-17,12,Camarones,90.00,29.00,76.00,38.00
2024-01-17,13,Camarones,40.00,56.00,82.00,44.00
2024-01-17,14,Camarones,37.00,74.00,56.00,34.00
2024-01-17,15,Camarones,46.00,83.00,45.00,25.00
2024-01-17,16,Camarones,39.00,100.00,91.00,51.00
2024-01-17,17,Camarones,34.00,102.00,69.00,37.00
2024-01-17,18,Camarones,33.00,70.00,67.00,39.00
2024-01-17,20,Camarones,51.00,33.00,60.00,23.00
2024-01-17,21,Camarones,70.00,14.00,69.00,34.00
2024-01-17,22,Camarones,53.00,25.00,51.00,19.00
2024-01-17,23,Camarones,68.00,6.00,52.00,26.00
2024-01-17,24,Camarones,68.00,2.00,59.00,30.00
2024-01-18,1,Camarones,56.00,2.00,62.00,25.00
2024-01-18,2,Camarones,50.00,2.00,65.00,35.00
2024-01-18,3,Camarones,38.00,10.00,37.00,18.00
2024-01-18,4,Camarones,37.00,7.00,35.00,17.00
2024-01-18,5,Camarones,40.00,5.00,37.00,20.00
2024-01-18,6,Camarones,57.00,2.00,30.00,14.00
2024-01-18,7,Camarones,58.00,3.00,55.00,27.00
2024-01-18,8,Camarones,55.00,3.00,84.00,40.00
2024-01-18,9,Camarones,48.00,2.00,114.00,41.00
2024-01-18,10,Camarones,70.00,3.00,71.00,24.00
2024-01-18,11,Camarones,110.00,7.00,80.00,29.00
2024-01-18,12,Camarones,85.00,28.00,113.00,62.00
2024-01-18,13,Camarones,51.00,34.00,78.00,44.00
2024-01-18,14,Camarones,37.00,51.00,61.00,43.00
2024-01-18,15,Camarones,29.00,64.00,34.00,11.00
2024-01-18,16,Camarones,25.00,81.00,39.00,13.00
2024-01-18,17,Camarones,32.00,81.00,51.00,28.00
2024-01-18,18,Camarones,32.00,86.00,47.00,27.00
2024-01-18,19,Camarones,70.00,34.00,44.00,27.00
2024-01-18,20,Camarones,70.00,5.00,68.00,39.00
2024-01-18,21,Camarones,75.00,2.00,76.00,29.00
2024-01-18,22,Camarones,59.00,2.00,68.00,18.00
2024-01-18,23,Camarones,52.00,2.00,70.00,26.00
2024-01-18,24,Camarones,48.00,2.00,65.00,20.00
2024-01-19,1,Camarones,44.00,2.00,50.00,19.00
2024-01-19,2,Camarones,45.00,2.00,33.00,11.00
2024-01-19,3,Camarones,40.00,4.00,36.00,17.00
2024-01-19,4,Camarones,34.00,8.00,34.00,19.00
2024-01-19,5,Camarones,37.00,3.00,31.00,16.00
2024-01-19,6,Camarones,40.00,3.00,26.00,13.00
2024-01-19,7,Camarones,46.00,2.00,36.00,19.00
2024-01-19,8,Camarones,51.00,2.00,49.00,23.00
2024-01-19,9,Camarones,,,,
2024-01-19,10,Camarones,,,,
2024-01-19,11,Camarones,,,,
2024-01-19,12,Camarones,,,,
2024-01-19,13,Camarones,,,,
2024-01-19,14,Camarones,57.00,28.00,,
2024-01-19,15,Camarones,33.00,38.00,60.00,26.00
2024-01-19,16,Camarones,27.00,46.00,53.00,21.00
2024-01-19,17,Camarones,30.00,39.00,48.00,18.00
2024-01-19,18,Camarones,40.00,22.00,64.00,23.00
2024-01-19,19,Camarones,49.00,9.00,63.00,12.00
2024-01-19,20,Camarones,42.00,11.00,73.00,19.00
2024-01-19,21,Camarones,36.00,12.00,49.00,8.00
2024-01-19,22,Camarones,25.00,21.00,59.00,10.00
2024-01-19,23,Camarones,32.00,12.00,58.00,7.00
2024-01-19,24,Camarones,26.00,16.00,60.00,12.00
2024-01-20,1,Camarones,34.00,7.00,33.00,6.00
2024-01-20,2,Camarones,34.00,7.00,40.00,15.00
2024-01-20,3,Camarones,36.00,5.00,47.00,21.00
2024-01-20,4,Camarones,27.00,13.00,46.00,20.00
2024-01-20,5,Camarones,19.00,20.00,32.00,16.00
2024-01-20,6,Camarones,30.00,10.00,26.00,15.00
2024-01-20,7,Camarones,39.00,3.00,34.00,21.00
2024-01-20,8,Camarones,38.00,3.00,32.00,13.00
2024-01-20,9,Camarones,34.00,7.00,36.00,17.00
2024-01-20,10,Camarones,26.00,17.00,29.00,12.00
2024-01-20,11,Camarones,24.00,21.00,27.00,10.00
2024-01-20,12,Camarones,28.00,21.00,29.00,13.00
2024-01-20,13,Camarones,27.00,28.00,24.00,7.00
2024-01-20,14,Camarones,29.00,40.00,35.00,14.00
2024-01-20,15,Camarones,28.00,48.00,41.00,18.00
2024-01-20,16,Camarones,23.00,44.00,59.00,30.00
2024-01-20,17,Camarones,30.00,29.00,51.00,16.00
2024-01-20,18,Camarones,26.00,31.00,76.00,28.00
2024-01-20,19,Camarones,22.00,23.00,68.00,20.00
