DATE,HOUR,STATION,NO2,O3,PM10,PM2.5
2024-01-18,23.0,Camarones,52.0,2.0,70.0,26.0
2024-01-18,24.0,Camarones,48.0,2.0,65.0,20.0
2024-01-19,1.0,Camarones,44.0,2.0,50.0,19.0
2024-01-19,2.0,Camarones,45.0,2.0,33.0,11.0
2024-01-19,3.0,Camarones,40.0,4.0,36.0,17.0
2024-01-19,4.0,Camarones,34.0,8.0,34.0,19.0
2024-01-19,5.0,Camarones,37.0,3.0,31.0,16.0
2024-01-19,6.0,Camarones,40.0,3.0,26.0,13.0
2024-01-19,7.0,Camarones,46.0,2.0,36.0,19.0
2024-01-19,8.0,Camarones,51.0,2.0,49.0,23.0
2024-01-19,9.0,Camarones,42.875,18.953125,52.65079365079365,19.428571428571427
2024-01-19,10.0,Camarones,42.875,18.953125,52.65079365079365,19.428571428571427
2024-01-19,11.0,Camarones,42.875,18.953125,52.65079365079365,19.428571428571427
2024-01-19,12.0,Camarones,42.875,18.953125,52.65079365079365,19.428571428571427
2024-01-19,13.0,Camarones,42.875,18.953125,52.65079365079365,19.428571428571427
2024-01-19,14.0,Camarones,57.0,28.0,52.65079365079365,19.428571428571427
2024-01-19,15.0,Camarones,33.0,38.0,60.0,26.0
2024-01-19,16.0,Camarones,27.0,46.0,53.0,21.0
2024-01-19,17.0,Camarones,30.0,39.0,48.0,18.0
2024-01-19,18.0,Camarones,40.0,22.0,64.0,23.0
2024-01-19,19.0,Camarones,49.0,9.0,63.0,12.0
2024-01-19,20.0,Camarones,42.0,11.0,73.0,19.0
2024-01-19,21.0,Camarones,36.0,12.0,49.0,8.0
2024-01-19,22.0,Camarones,25.0,21.0,59.0,10.0
2024-01-19,23.0,Camarones,32.0,12.0,58.0,7.0
2024-01-19,24.0,Camarones,26.0,16.0,60.0,12.0
2024-01-20,1.0,Camarones,34.0,7.0,33.0,6.0
2024-01-20,2.0,Camarones,34.0,7.0,40.0,15.0
2024-01-20,3.0,Camarones,36.0,5.0,47.0,21.0
2024-01-20,4.0,Camarones,27.0,13.0,46.0,20.0
2024-01-20,5.0,Camarones,19.0,20.0,32.0,16.0
2024-01-20,6.0,Camarones,30.0,10.0,26.0,15.0
2024-01-20,7.0,Camarones,39.0,3.0,34.0,21.0
2024-01-20,8.0,Camarones,38.0,3.0,32.0,13.0
2024-01-20,9.0,Camarones,34.0,7.0,36.0,17.0
2024-01-20,10.0,Camarones,26.0,17.0,29.0,12.0
2024-01-20,11.0,Camarones,24.0,21.0,27.0,10.0
2024-01-20,12.0,Camarones,28.0,21.0,29.0,13.0
2024-01-20,13.0,Camarones,27.0,28.0,24.0,7.0
2024-01-20,14.0,Camarones,29.0,40.0,35.0,14.0
2024-01-20,15.0,Camarones,28.0,48.0,41.0,18.0
2024-01-20,16.0,Camarones,23.0,44.0,59.0,30.0
2024-01-20,17.0,Camarones,30.0,29.0,51.0,16.0
2024-01-20,18.0,Camarones,26.0,31.0,76.0,28.0
2024-01-20,19.0,Camarones,22.0,23.0,68.0,20.0
2024-01-20,20.0,Camarones,22.0,18.0,49.0,17.0
2024-01-20,21.0,Camarones,29.0,8.0,18.0,2.0
2024-01-20,22.0,Camarones,35.0,3.0,29.0,8.0
2024-01-20,23.0,Camarones,34.0,3.0,38.0,14.0
2024-01-20,24.0,Camarones,36.0,2.0,38.0,15.0
2024-01-21,1.0,Camarones,36.0,1.0,30.0,11.0
2024-01-21,2.0,Camarones,36.0,1.0,34.0,15.0
2024-01-21,3.0,Camarones,35.0,1.0,31.0,13.0
2024-01-21,4.0,Camarones,34.0,1.0,28.0,12.0
2024-01-21,5.0,Camarones,34.0,1.0,26.0,10.0
2024-01-21,6.0,Camarones,32.0,1.0,26.0,11.0
2024-01-21,7.0,Camarones,33.0,1.0,25.0,13.0
2024-01-21,8.0,Camarones,32.0,1.0,28.0,15.0
2024-01-21,9.0,Camarones,37.0,2.0,42.0,21.0
2024-01-21,10.0,Camarones,49.0,6.0,43.0,18.0
2024-01-21,11.0,Camarones,48.0,24.0,46.0,23.0
2024-01-21,12.0,Camarones,32.0,45.0,52.0,31.0
2024-01-21,13.0,Camarones,26.0,45.0,44.0,25.0
2024-01-21,14.0,Camarones,27.0,33.0,40.0,20.0
2024-01-21,15.0,Camarones,25.0,45.0,36.0,20.0
2024-01-21,16.0,Camarones,23.0,45.0,33.0,25.0
2024-01-21,17.0,Camarones,28.0,51.0,26.0,18.0
2024-01-21,18.0,Camarones,27.0,50.0,38.0,28.0
2024-01-21,19.0,Camarones,45.0,26.0,37.0,25.0
2024-01-21,20.0,Camarones,62.0,2.0,45.0,32.0
2024-01-21,21.0,Camarones,56.0,2.0,51.0,36.0
2024-01-21,22.0,Camarones,44.0,2.0,55.0,37.0
2024-01-21,23.0,Camarones,45.0,2.0,41.0,26.0
2024-01-21,24.0,Camarones,38.0,4.0,51.0,30.0
2024-01-22,1.0,Camarones,34.0,8.0,47.0,25.0
2024-01-22,2.0,Camarones,33.0,7.0,34.0,19.0
2024-01-22,3.0,Camarones,34.0,2.0,32.0,18.0
2024-01-22,4.0,Camarones,31.0,1.0,30.0,18.0
2024-01-22,5.0,Camarones,31.0,2.0,36.0,24.0
2024-01-22,6.0,Camarones,32.0,2.0,29.0,16.0
2024-01-22,7.0,Camarones,29.0,2.0,49.0,33.0
2024-01-22,8.0,Camarones,35.0,2.0,57.0,34.0
2024-01-22,9.0,Camarones,44.0,2.0,81.0,46.0
2024-01-22,10.0,Camarones,58.0,4.0,71.0,38.0
2024-01-22,11.0,Camarones,59.0,12.0,64.0,38.0
2024-01-22,12.0,Camarones,36.0,30.0,63.0,37.0
2024-01-22,13.0,Camarones,38.0,36.0,31.0,21.0
2024-01-22,14.0,Camarones,31.0,51.0,31.0,19.0
2024-01-22,15.0,Camarones,20.0,60.0,25.0,15.0
2024-01-22,16.0,Camarones,18.0,62.0,15.0,5.0
2024-01-22,17.0,Camarones,20.0,64.0,18.0,8.0
2024-01-22,18.0,Camarones,22.0,50.0,47.0,35.0
2024-01-22,19.0,Camarones,29.0,23.0,42.0,27.0
2024-01-22,20.0,Camarones,21.0,25.0,37.0,21.0
2024-01-22,21.0,Camarones,21.0,23.0,22.0,10.0
2024-01-22,22.0,Camarones,23.0,19.0,22.0,13.0
2024-01-22,23.0,Camarones,42.0,2.0,24.0,14.0
2024-01-22,24.0,Camarones,30.470588235294116,23.83823529411765,28.0,15.0
2024-01-23,1.0,Camarones,28.666666666666668,27.73015873015873,37.0,19.0
2024-01-23,2.0,Camarones,28.666666666666668,27.73015873015873,40.0,22.0
2024-01-23,3.0,Camarones,28.666666666666668,27.73015873015873,27.0,14.0
2024-01-23,4.0,Camarones,31.0,2.0,34.0,19.0
2024-01-23,5.0,Camarones,36.0,2.0,32.0,16.0
2024-01-23,6.0,Camarones,32.0,2.0,45.0,26.0
2024-01-23,7.0,Camarones,37.0,2.0,42.0,23.0
2024-01-23,8.0,Camarones,31.0,2.0,41.0,17.0
2024-01-23,9.0,Camarones,44.0,2.0,49.0,25.0
2024-01-23,10.0,Camarones,66.0,5.0,70.0,35.0
2024-01-23,11.0,Camarones,70.0,15.0,65.0,34.0
2024-01-23,12.0,Camarones,33.0,37.0,59.0,36.0
2024-01-23,13.0,Camarones,29.0,51.0,39.0,25.0
2024-01-23,14.0,Camarones,16.0,67.0,34.0,21.0
2024-01-23,15.0,Camarones,16.0,70.0,19.0,10.0
2024-01-23,16.0,Camarones,17.0,54.0,14.0,1.0
2024-01-23,17.0,Camarones,18.0,56.0,33.0,11.0
2024-01-23,18.0,Camarones,21.0,47.0,23.0,9.0
2024-01-23,19.0,Camarones,15.0,41.0,38.0,20.0
2024-01-23,20.0,Camarones,13.0,35.0,34.0,16.0
2024-01-23,21.0,Camarones,25.0,21.0,32.0,19.0
2024-01-23,22.0,Camarones,39.0,12.0,20.0,9.0
2024-01-23,23.0,Camarones,35.0,11.0,27.0,13.0
2024-01-23,24.0,Camarones,28.0,16.0,26.0,12.0
2024-01-24,1.0,Camarones,41.0,2.0,24.0,11.0
2024-01-24,2.0,Camarones,39.0,2.0,46.0,26.0
2024-01-24,3.0,Camarones,37.0,2.0,37.0,20.0
2024-01-24,4.0,Camarones,43.0,2.0,37.0,20.0
2024-01-24,5.0,Camarones,50.0,2.0,28.0,14.0
2024-01-24,6.0,Camarones,43.0,2.0,36.0,17.0
2024-01-24,7.0,Camarones,34.0,2.0,60.0,31.0
2024-01-24,8.0,Camarones,33.0,2.0,34.0,12.0
2024-01-24,9.0,Camarones,44.0,2.0,60.0,28.0
2024-01-24,10.0,Camarones,49.0,10.0,80.0,33.0
2024-01-24,11.0,Camarones,46.0,21.0,53.0,29.0
2024-01-24,12.0,Camarones,31.0,34.0,37.0,20.0
2024-01-24,13.0,Camarones,13.0,40.0,35.0,17.0
2024-01-24,14.0,Camarones,9.0,43.0,16.0,2.0
2024-01-24,15.0,Camarones,11.0,47.0,38.0,15.0
2024-01-24,16.0,Camarones,12.0,46.0,40.0,14.0
2024-01-24,17.0,Camarones,13.0,42.0,26.0,6.0
2024-01-24,18.0,Camarones,15.0,36.0,32.455882352941174,14.5
2024-01-24,19.0,Camarones,16.0,33.0,18.0,6.0
2024-01-24,20.0,Camarones,23.0,24.0,27.0,15.0
2024-01-24,21.0,Camarones,31.0,17.0,22.0,11.0
2024-01-24,22.0,Camarones,32.0,14.0,24.0,11.0
2024-01-24,23.0,Camarones,34.0,9.0,19.0,8.0
2024-01-24,24.0,Camarones,43.0,2.0,22.0,11.0
2024-01-25,1.0,Camarones,35.0,2.0,53.0,34.0
2024-01-25,2.0,Camarones,33.0,2.0,35.0,17.0
2024-01-25,3.0,Camarones,33.0,2.0,26.0,12.0
2024-01-25,4.0,Camarones,30.0,2.0,33.0,19.0
2024-01-25,5.0,Camarones,31.0,2.0,27.0,14.0
2024-01-25,6.0,Camarones,35.0,2.0,34.0,16.0
2024-01-25,7.0,Camarones,31.0,2.0,63.0,36.0
2024-01-25,8.0,Camarones,40.0,2.0,40.0,17.0
2024-01-25,9.0,Camarones,39.0,2.0,76.0,23.0
2024-01-25,10.0,Camarones,53.0,5.0,61.0,17.0
2024-01-25,11.0,Camarones,69.0,12.0,59.0,22.0
2024-01-25,12.0,Camarones,48.0,33.0,75.0,34.0
2024-01-25,13.0,Camarones,29.0,44.0,52.0,31.0
2024-01-25,14.0,Camarones,31.0,58.0,29.0,15.0
2024-01-25,15.0,Camarones,11.0,50.0,42.0,27.0
2024-01-25,16.0,Camarones,7.0,45.0,33.0,18.0
2024-01-25,17.0,Camarones,7.0,38.0,28.0,5.0
2024-01-25,18.0,Camarones,9.0,30.0,31.0,7.0
2024-01-25,19.0,Camarones,13.0,23.0,19.0,0.0
2024-01-25,20.0,Camarones,25.0,8.0,24.0,11.0
2024-01-25,21.0,Camarones,30.0,3.0,21.0,10.0
2024-01-25,22.0,Camarones,30.0,2.0,13.0,14.579710144927537
2024-01-25,23.0,Camarones,30.0,2.0,30.0,13.0
2024-01-25,24.0,Camarones,32.0,2.0,32.0,13.0
2024-01-26,1.0,Camarones,30.0,2.0,50.0,23.0
2024-01-26,2.0,Camarones,29.0,1.0,47.0,24.0
2024-01-26,3.0,Camarones,27.0,2.0,44.0,23.0
2024-01-26,4.0,Camarones,30.0,1.0,41.0,23.0
2024-01-26,5.0,Camarones,38.0,2.0,31.0,19.0
2024-01-26,6.0,Camarones,28.0,2.0,27.0,12.0
2024-01-26,7.0,Camarones,26.0,2.0,45.0,26.0
2024-01-26,8.0,Camarones,32.0,2.0,34.0,9.0
2024-01-26,9.0,Camarones,41.0,2.0,85.0,34.0
2024-01-26,10.0,Camarones,60.0,4.0,57.0,19.0
2024-01-26,11.0,Camarones,49.0,13.0,50.0,22.0
2024-01-26,12.0,Camarones,34.0,25.0,40.0,18.0
2024-01-26,13.0,Camarones,22.0,39.0,22.0,12.0
2024-01-26,14.0,Camarones,8.0,46.0,15.0,2.0
2024-01-26,15.0,Camarones,6.0,42.0,27.0,10.0
2024-01-26,16.0,Camarones,6.0,41.0,16.0,0.0
2024-01-26,17.0,Camarones,7.0,38.0,33.0,7.0
2024-01-26,18.0,Camarones,8.0,34.0,29.0,4.0
2024-01-26,19.0,Camarones,16.0,22.0,24.0,5.0
2024-01-26,20.0,Camarones,17.0,18.0,32.0,15.0
2024-01-26,21.0,Camarones,17.0,17.0,26.0,13.0
2024-01-26,22.0,Camarones,23.0,10.0,12.0,10.602941176470589
2024-01-26,23.0,Camarones,21.0,11.0,17.0,8.0
2024-01-26,24.0,Camarones,30.0,3.0,14.0,7.0
2024-01-27,1.0,Camarones,32.0,2.0,30.0,16.0
2024-01-27,2.0,Camarones,31.0,2.0,43.0,19.0
2024-01-27,3.0,Camarones,30.0,2.0,44.0,20.0
2024-01-27,4.0,Camarones,31.0,2.0,44.0,20.0
2024-01-27,5.0,Camarones,35.0,2.0,50.0,29.0
2024-01-27,6.0,Camarones,35.0,2.0,19.0,3.0
2024-01-27,7.0,Camarones,35.0,2.0,28.0,12.0
2024-01-27,8.0,Camarones,32.0,2.0,59.0,31.0
2024-01-27,9.0,Camarones,32.0,3.0,78.0,35.0
2024-01-27,10.0,Camarones,43.0,6.0,53.0,24.0
2024-01-27,11.0,Camarones,57.0,13.0,46.0,21.0
2024-01-27,12.0,Camarones,61.0,31.0,50.0,25.0
2024-01-27,13.0,Camarones,45.0,54.0,53.0,31.0
2024-01-27,14.0,Camarones,27.0,58.0,48.0,29.0
2024-01-27,15.0,Camarones,17.0,66.0,37.0,24.0
2024-01-27,16.0,Camarones,17.0,81.0,32.0,21.0
2024-01-27,17.0,Camarones,15.0,87.0,25.0,13.0
2024-01-27,18.0,Camarones,18.0,85.0,35.0,22.0
2024-01-27,19.0,Camarones,29.0,46.0,29.0,18.0
2024-01-27,20.0,Camarones,22.0,29.0,64.0,16.0
2024-01-27,21.0,Camarones,31.0,15.0,47.0,13.0
2024-01-27,22.0,Camarones,29.0,14.0,59.0,26.0
2024-01-27,23.0,Camarones,35.0,6.0,56.0,24.0
2024-01-27,24.0,Camarones,19.0,18.0,53.0,27.0
2024-01-28,1.0,Camarones,26.0,8.0,41.0,20.0
2024-01-28,2.0,Camarones,25.0,7.0,43.0,24.0
2024-01-28,3.0,Camarones,25.0,6.0,39.0,26.0
2024-01-28,4.0,Camarones,21.0,7.0,40.0,28.0
2024-01-28,5.0,Camarones,24.0,5.0,38.0,27.0
2024-01-28,6.0,Camarones,18.0,8.0,46.0,34.0
2024-01-28,7.0,Camarones,21.0,6.0,29.0,20.0
2024-01-28,8.0,Camarones,22.0,7.0,42.0,30.0
2024-01-28,9.0,Camarones,17.0,13.0,40.0,27.0
2024-01-28,10.0,Camarones,22.0,10.0,45.0,31.0
2024-01-28,11.0,Camarones,24.0,11.0,58.0,42.0
2024-01-28,12.0,Camarones,25.0,17.0,76.0,54.0
2024-01-28,13.0,Camarones,26.0,31.0,84.0,59.0
2024-01-28,14.0,Camarones,27.0,47.0,87.0,60.0
2024-01-28,15.0,Camarones,23.0,65.0,81.0,54.0
2024-01-28,16.0,Camarones,20.0,68.0,86.0,59.0
2024-01-28,17.0,Camarones,14.0,72.0,79.0,49.0
2024-01-28,18.0,Camarones,19.0,68.0,41.0,18.0
2024-01-28,19.0,Camarones,24.0,51.0,55.0,33.0
2024-01-28,20.0,Camarones,24.0,31.0,66.0,36.0
2024-01-28,21.0,Camarones,32.0,14.0,34.0,7.0
2024-01-28,22.0,Camarones,30.0,17.0,40.0,9.0
2024-01-28,23.0,Camarones,31.0,12.0,38.0,15.0
2024-01-28,24.0,Camarones,25.181818181818183,27.696969696969695,31.0,12.0
2024-01-29,1.0,Camarones,35.142857142857146,25.746031746031747,37.0,19.0
2024-01-29,2.0,Camarones,35.142857142857146,25.746031746031747,39.0,17.0
2024-01-29,3.0,Camarones,35.142857142857146,25.746031746031747,43.0,24.0
2024-01-29,4.0,Camarones,30.0,3.0,47.0,27.0
2024-01-29,5.0,Camarones,27.0,2.0,52.0,38.0
2024-01-29,6.0,Camarones,28.0,2.0,66.0,48.0
2024-01-29,7.0,Camarones,28.0,2.0,74.0,58.0
2024-01-29,8.0,Camarones,30.0,2.0,59.0,46.0
2024-01-29,9.0,Camarones,32.0,3.0,65.0,42.0
2024-01-29,10.0,Camarones,43.0,6.0,64.0,40.0
2024-01-29,11.0,Camarones,56.0,16.0,68.0,41.0
2024-01-29,12.0,Camarones,43.0,38.0,85.0,53.0
2024-01-29,13.0,Camarones,38.0,57.0,62.0,38.0
2024-01-29,14.0,Camarones,34.0,62.0,52.0,34.0
2024-01-29,15.0,Camarones,20.0,53.0,51.0,30.0
2024-01-29,16.0,Camarones,27.0,50.0,39.0,21.0
2024-01-29,17.0,Camarones,34.0,44.0,42.0,22.0
2024-01-29,18.0,Camarones,37.0,43.0,46.0,17.0
2024-01-29,19.0,Camarones,44.0,21.0,54.0,20.0
2024-01-29,20.0,Camarones,35.0,13.0,68.0,21.0
2024-01-29,21.0,Camarones,37.0,7.0,55.0,12.0
2024-01-29,22.0,Camarones,34.0,9.0,48.0,14.0
2024-01-29,23.0,Camarones,34.0,8.0,37.0,12.0
2024-01-29,24.0,Camarones,28.0,11.0,27.0,7.0
2024-01-30,1.0,Camarones,24.0,17.0,29.0,13.0
2024-01-30,2.0,Camarones,31.0,9.0,22.0,9.0
2024-01-30,3.0,Camarones,37.0,3.0,27.0,15.0
2024-01-30,4.0,Camarones,22.0,15.0,37.0,21.0
2024-01-30,5.0,Camarones,27.0,7.0,17.0,7.0
2024-01-30,6.0,Camarones,34.0,2.0,22.0,12.0
2024-01-30,7.0,Camarones,38.0,2.0,44.0,27.0
2024-01-30,8.0,Camarones,34.0,2.0,60.0,32.0
2024-01-30,9.0,Camarones,36.0,3.0,53.0,22.0
2024-01-30,10.0,Camarones,43.0,5.0,50.0,18.0
2024-01-30,11.0,Camarones,44.0,13.0,58.0,29.0
2024-01-30,12.0,Camarones,45.0,24.0,44.0,22.0
2024-01-30,13.0,Camarones,42.0,24.0,41.0,21.0
2024-01-30,14.0,Camarones,22.0,37.0,44.0,22.0
2024-01-30,15.0,Camarones,27.0,31.0,40.0,16.0
2024-01-30,16.0,Camarones,32.0,35.0,54.0,26.0
2024-01-30,17.0,Camarones,31.0,16.0,48.0,21.0
2024-01-30,18.0,Camarones,32.0,17.0,41.0,15.0
2024-01-30,19.0,Camarones,34.0,14.0,34.0,6.0
2024-01-30,20.0,Camarones,42.0,5.0,33.0,5.0
2024-01-30,21.0,Camarones,43.0,3.0,46.0,12.0
2024-01-30,22.0,Camarones,40.0,4.0,41.0,14.0
2024-01-30,23.0,Camarones,42.0,3.0,29.0,12.0
2024-01-30,24.0,Camarones,41.0,2.0,39.0,20.0
2024-01-31,1.0,Camarones,42.0,2.0,47.0,21.0
2024-01-31,2.0,Camarones,41.0,2.0,54.0,22.0
2024-01-31,3.0,Camarones,36.0,2.0,48.0,18.0
2024-01-31,4.0,Camarones,36.0,2.0,43.0,22.0
2024-01-31,5.0,Camarones,36.0,2.0,40.0,18.0
2024-01-31,6.0,Camarones,37.0,2.0,41.0,18.0
2024-01-31,7.0,Camarones,38.0,2.0,61.0,26.0
2024-01-31,8.0,Camarones,34.0,3.0,75.0,37.0
2024-01-31,9.0,Camarones,35.0,4.0,64.0,30.0
2024-01-31,10.0,Camarones,44.0,5.0,47.0,20.0
2024-01-31,11.0,Camarones,56.0,7.0,67.0,32.0
2024-01-31,12.0,Camarones,56.0,17.0,70.0,35.0
2024-01-31,13.0,Camarones,58.0,31.0,68.0,34.0
2024-01-31,14.0,Camarones,55.0,52.0,55.0,30.0
2024-01-31,15.0,Camarones,49.0,67.0,70.0,40.0
2024-01-31,16.0,Camarones,42.0,62.0,68.0,40.0
2024-01-31,17.0,Camarones,38.0,65.0,45.0,23.0
2024-01-31,18.0,Camarones,30.0,69.0,44.0,24.0
2024-01-31,19.0,Camarones,27.0,35.0,46.0,20.0
2024-01-31,20.0,Camarones,25.0,31.0,18.0,22.442857142857143
2024-01-31,21.0,Camarones,30.0,13.0,48.0,9.0
2024-01-31,22.0,Camarones,37.0,5.0,46.0,3.0
2024-01-31,23.0,Camarones,25.0,24.0,47.0,10.0
2024-01-31,24.0,Camarones,25.0,23.0,32.0,14.0
2024-01-01,1.0,Merced,51.0,3.0,73.0,52.0
2024-01-01,2.0,Merced,50.0,3.0,101.0,77.0
2024-01-01,3.0,Merced,49.0,3.0,103.0,80.0
2024-01-01,4.0,Merced,45.0,3.0,141.0,114.0
2024-01-01,5.0,Merced,40.0,4.0,160.0,133.0
2024-01-01,6.0,Merced,42.0,5.0,159.0,138.0
2024-01-01,7.0,Merced,47.0,5.0,192.0,160.0
2024-01-01,8.0,Merced,49.0,5.0,181.0,154.0
2024-01-01,9.0,Merced,49.0,5.0,186.0,154.0
2024-01-01,10.0,Merced,62.0,11.0,183.0,150.0
2024-01-01,11.0,Merced,60.0,34.0,173.0,148.0
2024-01-01,12.0,Merced,26.0,62.0,162.0,143.0
2024-01-01,13.0,Merced,21.0,71.0,83.0,73.0
2024-01-01,14.0,Merced,15.0,90.0,50.0,41.0
2024-01-01,15.0,Merced,15.0,96.0,45.0,39.0
2024-01-01,16.0,Merced,21.0,81.0,45.0,32.0
2024-01-01,17.0,Merced,18.0,80.0,35.0,28.0
2024-01-01,18.0,Merced,23.0,74.0,33.0,28.0
2024-01-01,19.0,Merced,23.0,51.0,35.0,29.0
2024-01-01,20.0,Merced,33.0,35.0,39.0,20.0
2024-01-01,21.0,Merced,47.0,22.0,48.0,30.0
2024-01-01,22.0,Merced,50.0,15.0,49.0,29.0
2024-01-01,23.0,Merced,29.0,23.0,54.0,31.0
2024-01-01,24.0,Merced,33.0,15.0,51.0,27.0
2024-01-02,1.0,Merced,44.0,7.0,45.0,24.0
2024-01-02,2.0,Merced,32.0,17.0,50.0,32.0
2024-01-02,3.0,Merced,34.0,13.0,25.0,12.0
2024-01-02,4.0,Merced,39.0,4.0,45.0,33.0
2024-01-02,5.0,Merced,42.0,1.0,49.0,36.0
2024-01-02,6.0,Merced,46.0,1.0,42.0,26.0
2024-01-02,7.0,Merced,50.0,2.0,50.0,31.0
2024-01-02,8.0,Merced,53.0,2.0,59.0,32.0
2024-01-02,9.0,Merced,45.0,2.0,69.0,38.0
2024-01-02,10.0,Merced,58.0,4.0,64.0,37.0
2024-01-02,11.0,Merced,57.0,18.0,71.0,43.0
2024-01-02,12.0,Merced,38.0,34.0,52.0,33.0
2024-01-02,13.0,Merced,33.0,41.0,46.0,31.0
2024-01-02,14.0,Merced,24.0,53.0,36.0,22.0
2024-01-02,15.0,Merced,14.0,54.0,26.0,15.0
2024-01-02,16.0,Merced,21.0,49.0,21.0,10.0
2024-01-02,17.0,Merced,25.0,42.0,47.0,20.0
2024-01-02,18.0,Merced,35.0,37.0,45.0,14.0
2024-01-02,19.0,Merced,42.0,24.0,46.0,15.0
2024-01-02,20.0,Merced,51.0,12.0,51.0,24.0
2024-01-02,21.0,Merced,55.0,4.0,42.0,16.0
2024-01-02,22.0,Merced,55.0,3.0,51.0,26.0
2024-01-02,23.0,Merced,50.0,2.0,73.0,39.0
2024-01-02,24.0,Merced,54.0,2.0,48.0,23.0
2024-01-03,1.0,Merced,48.0,2.0,58.0,34.0
2024-01-03,2.0,Merced,47.0,1.0,53.0,28.0
2024-01-03,3.0,Merced,48.0,1.0,51.0,31.0
2024-01-03,4.0,Merced,46.0,1.0,37.0,16.0
2024-01-03,5.0,Merced,38.0,1.0,57.0,37.0
2024-01-03,6.0,Merced,39.0,1.0,44.0,27.0
2024-01-03,7.0,Merced,39.0,1.0,41.0,23.0
2024-01-03,8.0,Merced,43.0,1.0,55.0,34.0
2024-01-03,9.0,Merced,41.0,2.0,53.0,32.0
2024-01-03,10.0,Merced,44.0,4.0,30.0,8.0
2024-01-03,11.0,Merced,63.0,6.0,47.0,25.0
2024-01-03,12.0,Merced,55.0,16.0,50.0,24.0
2024-01-03,13.0,Merced,31.0,38.0,45.0,21.0
2024-01-03,14.0,Merced,28.0,48.0,41.79032258064516,19.081967213114755
2024-01-03,15.0,Merced,30.0,63.0,41.79032258064516,19.081967213114755
2024-01-03,16.0,Merced,25.0,66.0,41.79032258064516,19.081967213114755
2024-01-03,17.0,Merced,18.0,59.0,0.0,19.081967213114755
2024-01-03,18.0,Merced,21.0,43.0,41.0,12.0
2024-01-03,19.0,Merced,36.0,24.0,52.0,14.0
2024-01-03,20.0,Merced,33.0,21.0,60.0,22.0
2024-01-03,21.0,Merced,44.0,11.0,42.0,12.0
2024-01-03,22.0,Merced,41.0,9.0,52.0,20.0
2024-01-03,23.0,Merced,47.0,3.0,40.0,14.0
2024-01-03,24.0,Merced,50.0,3.0,36.0,14.0
2024-01-04,1.0,Merced,43.0,4.0,64.0,39.0
2024-01-04,2.0,Merced,44.0,1.0,62.0,39.0
2024-01-04,3.0,Merced,41.0,1.0,28.0,11.0
2024-01-04,4.0,Merced,40.0,1.0,43.0,28.0
2024-01-04,5.0,Merced,37.0,1.0,38.0,24.0
2024-01-04,6.0,Merced,34.0,2.0,35.0,22.0
2024-01-04,7.0,Merced,41.0,1.0,26.0,13.0
2024-01-04,8.0,Merced,45.0,1.0,48.0,20.0
2024-01-04,9.0,Merced,45.0,2.0,48.0,19.0
2024-01-04,10.0,Merced,36.0,12.0,44.0,17.0
2024-01-04,11.0,Merced,16.0,29.0,39.0,23.0
2024-01-04,12.0,Merced,26.742424242424242,19.666666666666668,31.970149253731343,14.703125
2024-01-04,13.0,Merced,26.742424242424242,19.666666666666668,31.970149253731343,14.703125
2024-01-04,14.0,Merced,26.742424242424242,19.666666666666668,31.970149253731343,14.703125
2024-01-04,15.0,Merced,18.0,39.0,31.970149253731343,14.703125
2024-01-04,16.0,Merced,18.0,28.0,41.0,9.0
2024-01-04,17.0,Merced,19.0,27.0,33.0,10.0
2024-01-04,18.0,Merced,27.0,20.0,22.0,8.0
2024-01-04,19.0,Merced,37.0,8.0,24.0,7.0
2024-01-04,20.0,Merced,34.0,7.0,39.0,21.0
2024-01-04,21.0,Merced,35.0,7.0,29.0,13.0
2024-01-04,22.0,Merced,37.0,6.0,32.0,14.0
2024-01-04,23.0,Merced,33.0,7.0,47.0,26.0
2024-01-04,24.0,Merced,26.742424242424242,19.666666666666668,37.0,19.0
2024-01-05,1.0,Merced,20.403225806451612,18.516129032258064,43.0,25.0
2024-01-05,2.0,Merced,20.403225806451612,18.516129032258064,22.0,6.0
2024-01-05,3.0,Merced,20.403225806451612,18.516129032258064,27.0,12.0
2024-01-05,4.0,Merced,22.0,8.0,25.0,14.0
2024-01-05,5.0,Merced,22.0,8.0,0.0,9.701492537313433
2024-01-05,6.0,Merced,30.0,2.0,3.0,9.701492537313433
2024-01-05,7.0,Merced,35.0,1.0,22.0,14.0
2024-01-05,8.0,Merced,38.0,2.0,22.0,6.0
2024-01-05,9.0,Merced,25.0,8.0,37.0,15.0
2024-01-05,10.0,Merced,15.0,18.0,25.0,6.0
2024-01-05,11.0,Merced,11.0,25.0,17.0,5.0
2024-01-05,12.0,Merced,10.0,29.0,37.0,5.0
2024-01-05,13.0,Merced,11.0,35.0,55.0,6.0
2024-01-05,14.0,Merced,17.0,36.0,41.0,6.0
2024-01-05,15.0,Merced,15.0,30.0,22.0,0.0
2024-01-05,16.0,Merced,18.0,29.0,26.0,3.0
2024-01-05,17.0,Merced,14.0,32.0,33.0,10.0
2024-01-05,18.0,Merced,17.0,26.0,35.0,11.0
2024-01-05,19.0,Merced,24.0,18.0,35.0,8.0
2024-01-05,20.0,Merced,27.0,10.0,34.0,17.0
2024-01-05,21.0,Merced,31.0,8.0,19.0,8.0
2024-01-05,22.0,Merced,24.0,9.0,25.0,11.0
